op,phase,batch,vocab,top_k,dtype,splits,blocks,median_us,p05_us,p95_us,mean_us,stdev_us,reps,iters,warmup,round,git_commit
phase6,6,1,151936,20,bfloat16,8,8,14.350,14.349,14.352,14.350,0.001,5,5000,500,8,6ddf1e0-dirty
phase7,7,1,151936,20,bfloat16,8,8,16.341,16.337,16.344,16.341,0.003,5,5000,500,8,6ddf1e0-dirty
full,7,1,151936,50,bfloat16,8,8,18.527,18.524,18.535,18.528,0.005,5,5000,500,8,6ddf1e0-dirty
noop,0,1,151936,50,bfloat16,8,8,2.555,2.552,2.557,2.555,0.002,5,5000,500,8,6ddf1e0-dirty
phase1,1,1,151936,50,bfloat16,8,8,4.141,4.136,4.144,4.140,0.004,5,5000,500,8,6ddf1e0-dirty
phase2,2,1,151936,50,bfloat16,8,8,4.196,4.187,4.203,4.195,0.007,5,5000,500,8,6ddf1e0-dirty
phase3,3,1,151936,50,bfloat16,8,8,6.385,6.355,6.388,6.378,0.016,5,5000,500,8,6ddf1e0-dirty
phase4,4,1,151936,50,bfloat16,8,8,6.635,6.314,6.651,6.552,0.172,5,5000,500,8,6ddf1e0-dirty
phase5,5,1,151936,50,bfloat16,8,8,10.264,10.261,10.268,10.264,0.003,5,5000,500,8,6ddf1e0-dirty
phase6,6,1,151936,50,bfloat16,8,8,16.371,16.367,16.386,16.374,0.009,5,5000,500,8,6ddf1e0-dirty
phase7,7,1,151936,50,bfloat16,8,8,18.444,18.441,18.446,18.444,0.002,5,5000,500,8,6ddf1e0-dirty
full,7,1,151936,100,bfloat16,8,8,22.561,22.556,22.571,22.563,0.007,5,5000,500,8,6ddf1e0-dirty
noop,0,1,151936,100,bfloat16,8,8,2.542,2.534,2.549,2.541,0.007,5,5000,500,8,6ddf1e0-dirty
phase1,1,1,151936,100,bfloat16,8,8,4.138,4.137,4.145,4.140,0.004,5,5000,500,8,6ddf1e0-dirty
phase2,2,1,151936,100,bfloat16,8,8,4.206,4.197,4.215,4.206,0.008,5,5000,500,8,6ddf1e0-dirty
phase3,3,1,151936,100,bfloat16,8,8,6.330,6.217,6.344,6.306,0.066,5,5000,500,8,6ddf1e0-dirty
phase4,4,1,151936,100,bfloat16,8,8,6.598,6.538,6.603,6.583,0.033,5,5000,500,8,6ddf1e0-dirty
phase5,5,1,151936,100,bfloat16,8,8,10.260,10.259,10.578,10.339,0.178,5,5000,500,8,6ddf1e0-dirty
phase6,6,1,151936,100,bfloat16,8,8,18.459,18.458,18.463,18.460,0.002,5,5000,500,8,6ddf1e0-dirty
phase7,7,1,151936,100,bfloat16,8,8,22.512,22.511,22.514,22.512,0.001,5,5000,500,8,6ddf1e0-dirty
full,7,4,151936,20,bfloat16,8,32,16.371,16.369,16.377,16.373,0.004,5,5000,500,8,6ddf1e0-dirty
noop,0,4,151936,20,bfloat16,8,32,2.533,2.526,2.543,2.535,0.007,5,5000,500,8,6ddf1e0-dirty
phase1,1,4,151936,20,bfloat16,8,32,4.141,4.136,4.147,4.141,0.005,5,5000,500,8,6ddf1e0-dirty
phase2,2,4,151936,20,bfloat16,8,32,4.245,4.240,4.254,4.247,0.006,5,5000,500,8,6ddf1e0-dirty
phase3,3,4,151936,20,bfloat16,8,32,6.586,6.525,6.590,6.572,0.035,5,5000,500,8,6ddf1e0-dirty
phase4,4,4,151936,20,bfloat16,8,32,7.986,7.960,7.993,7.980,0.015,5,5000,500,8,6ddf1e0-dirty
phase5,5,4,151936,20,bfloat16,8,32,10.262,10.261,10.266,10.263,0.002,5,5000,500,8,6ddf1e0-dirty
phase6,6,4,151936,20,bfloat16,8,32,14.385,14.382,14.387,14.384,0.002,5,5000,500,8,6ddf1e0-dirty
phase7,7,4,151936,20,bfloat16,8,32,16.374,16.372,16.376,16.374,0.002,5,5000,500,8,6ddf1e0-dirty
full,7,4,151936,50,bfloat16,8,32,19.829,19.809,19.877,19.837,0.031,5,5000,500,8,6ddf1e0-dirty
noop,0,4,151936,50,bfloat16,8,32,2.536,2.526,2.541,2.534,0.006,5,5000,500,8,6ddf1e0-dirty
phase1,1,4,151936,50,bfloat16,8,32,4.146,4.140,4.155,4.147,0.007,5,5000,500,8,6ddf1e0-dirty
phase2,2,4,151936,50,bfloat16,8,32,4.242,4.230,4.247,4.240,0.008,5,5000,500,8,6ddf1e0-dirty
phase3,3,4,151936,50,bfloat16,8,32,6.195,6.194,6.592,6.352,0.216,5,5000,500,8,6ddf1e0-dirty
phase4,4,4,151936,50,bfloat16,8,32,7.968,7.951,7.972,7.965,0.010,5,5000,500,8,6ddf1e0-dirty
phase5,5,4,151936,50,bfloat16,8,32,10.618,10.259,10.631,10.478,0.200,5,5000,500,8,6ddf1e0-dirty
phase6,6,4,151936,50,bfloat16,8,32,16.393,16.390,16.412,16.397,0.011,5,5000,500,8,6ddf1e0-dirty
phase7,7,4,151936,50,bfloat16,8,32,20.466,20.464,20.470,20.466,0.003,5,5000,500,8,6ddf1e0-dirty
full,7,4,151936,100,bfloat16,8,32,25.637,25.622,25.652,25.636,0.013,5,4578,457,8,6ddf1e0-dirty
noop,0,4,151936,100,bfloat16,8,32,2.553,2.543,2.563,2.553,0.009,5,5000,500,8,6ddf1e0-dirty
phase1,1,4,151936,100,bfloat16,8,32,4.142,4.138,4.152,4.144,0.007,5,5000,500,8,6ddf1e0-dirty
phase2,2,4,151936,100,bfloat16,8,32,4.243,4.232,4.250,4.241,0.008,5,5000,500,8,6ddf1e0-dirty
phase3,3,4,151936,100,bfloat16,8,32,6.585,6.190,6.588,6.429,0.216,5,5000,500,8,6ddf1e0-dirty
phase4,4,4,151936,100,bfloat16,8,32,7.838,7.788,7.879,7.833,0.039,5,5000,500,8,6ddf1e0-dirty
phase5,5,4,151936,100,bfloat16,8,32,12.214,12.203,12.251,12.223,0.023,5,5000,500,8,6ddf1e0-dirty
phase6,6,4,151936,100,bfloat16,8,32,20.465,20.461,20.471,20.466,0.005,5,5000,500,8,6ddf1e0-dirty
phase7,7,4,151936,100,bfloat16,8,32,24.565,24.561,24.568,24.565,0.003,5,4728,472,8,6ddf1e0-dirty
full,7,8,151936,20,bfloat16,8,64,16.378,16.376,16.383,16.379,0.003,5,5000,500,8,6ddf1e0-dirty
noop,0,8,151936,20,bfloat16,8,64,2.533,2.526,2.536,2.531,0.005,5,5000,500,8,6ddf1e0-dirty
phase1,1,8,151936,20,bfloat16,8,64,4.145,4.142,4.161,4.149,0.009,5,5000,500,8,6ddf1e0-dirty
phase2,2,8,151936,20,bfloat16,8,64,4.266,4.261,4.278,4.268,0.008,5,5000,500,8,6ddf1e0-dirty
phase3,3,8,151936,20,bfloat16,8,64,6.604,6.289,6.610,6.527,0.177,5,5000,500,8,6ddf1e0-dirty
phase4,4,8,151936,20,bfloat16,8,64,8.172,8.170,8.181,8.174,0.005,5,5000,500,8,6ddf1e0-dirty
phase5,5,8,151936,20,bfloat16,8,64,10.293,10.263,10.297,10.286,0.017,5,5000,500,8,6ddf1e0-dirty
phase6,6,8,151936,20,bfloat16,8,64,14.386,14.383,14.388,14.386,0.002,5,5000,500,8,6ddf1e0-dirty
phase7,7,8,151936,20,bfloat16,8,64,16.376,16.375,16.378,16.376,0.001,5,5000,500,8,6ddf1e0-dirty
full,7,8,151936,50,bfloat16,8,64,19.921,19.911,19.934,19.923,0.010,5,5000,500,8,6ddf1e0-dirty
noop,0,8,151936,50,bfloat16,8,64,2.531,2.527,2.542,2.533,0.007,5,5000,500,8,6ddf1e0-dirty
phase1,1,8,151936,50,bfloat16,8,64,4.145,4.140,4.159,4.149,0.009,5,5000,500,8,6ddf1e0-dirty
phase2,2,8,151936,50,bfloat16,8,64,4.270,4.266,4.275,4.270,0.004,5,5000,500,8,6ddf1e0-dirty
phase3,3,8,151936,50,bfloat16,8,64,6.593,6.275,6.604,6.508,0.169,5,5000,500,8,6ddf1e0-dirty
phase4,4,8,151936,50,bfloat16,8,64,8.172,8.172,8.184,8.175,0.007,5,5000,500,8,6ddf1e0-dirty
phase5,5,8,151936,50,bfloat16,8,64,10.262,10.258,10.617,10.402,0.195,5,5000,500,8,6ddf1e0-dirty
phase6,6,8,151936,50,bfloat16,8,64,16.397,16.383,16.407,16.396,0.010,5,5000,500,8,6ddf1e0-dirty
phase7,7,8,151936,50,bfloat16,8,64,19.174,19.027,19.189,19.140,0.083,5,5000,500,8,6ddf1e0-dirty
full,7,8,151936,100,bfloat16,8,64,25.608,25.598,25.622,25.609,0.011,5,4605,460,8,6ddf1e0-dirty
noop,0,8,151936,100,bfloat16,8,64,2.534,2.531,2.537,2.534,0.003,5,5000,500,8,6ddf1e0-dirty
phase1,1,8,151936,100,bfloat16,8,64,4.142,4.142,4.157,4.147,0.008,5,5000,500,8,6ddf1e0-dirty
phase2,2,8,151936,100,bfloat16,8,64,4.287,4.274,4.293,4.284,0.009,5,5000,500,8,6ddf1e0-dirty
phase3,3,8,151936,100,bfloat16,8,64,6.602,6.290,6.605,6.525,0.175,5,5000,500,8,6ddf1e0-dirty
phase4,4,8,151936,100,bfloat16,8,64,8.172,8.172,8.183,8.175,0.005,5,5000,500,8,6ddf1e0-dirty
phase5,5,8,151936,100,bfloat16,8,64,12.248,12.245,12.251,12.248,0.003,5,5000,500,8,6ddf1e0-dirty
phase6,6,8,151936,100,bfloat16,8,64,20.493,20.486,20.494,20.491,0.004,5,5000,500,8,6ddf1e0-dirty
phase7,7,8,151936,100,bfloat16,8,64,24.581,24.578,24.581,24.580,0.001,5,4757,475,8,6ddf1e0-dirty
full,7,16,151936,20,bfloat16,8,128,19.282,18.645,19.502,19.197,0.408,5,5000,500,8,6ddf1e0-dirty
noop,0,16,151936,20,bfloat16,8,128,2.536,2.530,2.547,2.537,0.008,5,5000,500,8,6ddf1e0-dirty
phase1,1,16,151936,20,bfloat16,8,128,6.174,6.164,6.177,6.172,0.006,5,5000,500,8,6ddf1e0-dirty
phase2,2,16,151936,20,bfloat16,8,128,6.173,6.172,6.181,6.175,0.005,5,5000,500,8,6ddf1e0-dirty
phase3,3,16,151936,20,bfloat16,8,128,10.226,10.224,10.226,10.225,0.001,5,5000,500,8,6ddf1e0-dirty
phase4,4,16,151936,20,bfloat16,8,128,10.230,10.227,10.244,10.234,0.009,5,5000,500,8,6ddf1e0-dirty
phase5,5,16,151936,20,bfloat16,8,128,14.340,14.340,14.342,14.341,0.001,5,5000,500,8,6ddf1e0-dirty
phase6,6,16,151936,20,bfloat16,8,128,18.144,18.143,18.160,18.149,0.009,5,5000,500,8,6ddf1e0-dirty
phase7,7,16,151936,20,bfloat16,8,128,19.532,19.514,19.568,19.539,0.026,5,5000,500,8,6ddf1e0-dirty
full,7,16,151936,50,bfloat16,8,128,24.537,24.527,24.541,24.535,0.007,5,4743,474,8,6ddf1e0-dirty
noop,0,16,151936,50,bfloat16,8,128,2.549,2.542,2.557,2.550,0.007,5,5000,500,8,6ddf1e0-dirty
phase1,1,16,151936,50,bfloat16,8,128,6.172,6.165,6.195,6.175,0.015,5,5000,500,8,6ddf1e0-dirty
phase2,2,16,151936,50,bfloat16,8,128,6.175,6.173,6.179,6.176,0.003,5,5000,500,8,6ddf1e0-dirty
phase3,3,16,151936,50,bfloat16,8,128,10.226,10.224,10.237,10.228,0.006,5,5000,500,8,6ddf1e0-dirty
phase4,4,16,151936,50,bfloat16,8,128,10.240,10.226,10.246,10.237,0.010,5,5000,500,8,6ddf1e0-dirty
phase5,5,16,151936,50,bfloat16,8,128,14.357,14.348,14.358,14.354,0.005,5,5000,500,8,6ddf1e0-dirty
phase6,6,16,151936,50,bfloat16,8,128,20.463,20.460,20.465,20.463,0.002,5,5000,500,8,6ddf1e0-dirty
phase7,7,16,151936,50,bfloat16,8,128,24.538,24.533,24.550,24.541,0.008,5,4861,486,8,6ddf1e0-dirty
full,7,16,151936,100,bfloat16,8,128,28.632,28.628,28.634,28.631,0.002,5,4115,411,8,6ddf1e0-dirty
noop,0,16,151936,100,bfloat16,8,128,2.551,2.546,2.558,2.551,0.005,5,5000,500,8,6ddf1e0-dirty
phase1,1,16,151936,100,bfloat16,8,128,6.173,6.168,6.179,6.173,0.005,5,5000,500,8,6ddf1e0-dirty
phase2,2,16,151936,100,bfloat16,8,128,6.176,6.176,6.177,6.176,0.001,5,5000,500,8,6ddf1e0-dirty
phase3,3,16,151936,100,bfloat16,8,128,10.226,10.222,10.235,10.227,0.006,5,5000,500,8,6ddf1e0-dirty
phase4,4,16,151936,100,bfloat16,8,128,10.242,10.226,10.250,10.239,0.011,5,5000,500,8,6ddf1e0-dirty
phase5,5,16,151936,100,bfloat16,8,128,15.009,14.814,15.015,14.962,0.109,5,5000,500,8,6ddf1e0-dirty
phase6,6,16,151936,100,bfloat16,8,128,22.536,22.531,22.539,22.535,0.004,5,5000,500,8,6ddf1e0-dirty
phase7,7,16,151936,100,bfloat16,8,128,28.674,28.673,28.676,28.674,0.001,5,4099,409,8,6ddf1e0-dirty
full,7,32,151936,20,bfloat16,4,128,27.034,26.912,27.051,27.007,0.069,5,4409,440,8,6ddf1e0-dirty
noop,0,32,151936,20,bfloat16,4,128,2.546,2.538,2.560,2.548,0.010,5,5000,500,8,6ddf1e0-dirty
phase1,1,32,151936,20,bfloat16,4,128,8.201,8.171,8.211,8.193,0.020,5,5000,500,8,6ddf1e0-dirty
phase2,2,32,151936,20,bfloat16,4,128,8.215,8.214,8.324,8.244,0.058,5,5000,500,8,6ddf1e0-dirty
phase3,3,32,151936,20,bfloat16,4,128,16.388,16.380,16.389,16.386,0.004,5,5000,500,8,6ddf1e0-dirty
phase4,4,32,151936,20,bfloat16,4,128,16.389,16.380,16.419,16.395,0.019,5,5000,500,8,6ddf1e0-dirty
phase5,5,32,151936,20,bfloat16,4,128,24.556,24.542,24.565,24.555,0.010,5,5000,500,8,6ddf1e0-dirty
phase6,6,32,151936,20,bfloat16,4,128,25.793,25.768,25.818,25.795,0.022,5,4734,473,8,6ddf1e0-dirty
phase7,7,32,151936,20,bfloat16,4,128,26.917,26.909,26.937,26.920,0.013,5,4413,441,8,6ddf1e0-dirty
full,7,32,151936,50,bfloat16,4,128,30.732,30.725,30.736,30.731,0.005,5,3827,382,8,6ddf1e0-dirty
noop,0,32,151936,50,bfloat16,4,128,2.531,2.526,2.537,2.531,0.005,5,5000,500,8,6ddf1e0-dirty
phase1,1,32,151936,50,bfloat16,4,128,8.198,8.170,8.213,8.193,0.021,5,5000,500,8,6ddf1e0-dirty
phase2,2,32,151936,50,bfloat16,4,128,8.217,8.212,8.341,8.247,0.070,5,5000,500,8,6ddf1e0-dirty
phase3,3,32,151936,50,bfloat16,4,128,16.388,16.387,16.389,16.388,0.001,5,5000,500,8,6ddf1e0-dirty
phase4,4,32,151936,50,bfloat16,4,128,16.390,16.382,16.391,16.388,0.004,5,5000,500,8,6ddf1e0-dirty
phase5,5,32,151936,50,bfloat16,4,128,24.597,24.586,24.602,24.596,0.008,5,4868,486,8,6ddf1e0-dirty
phase6,6,32,151936,50,bfloat16,4,128,28.127,28.120,28.141,28.129,0.009,5,4294,429,8,6ddf1e0-dirty
phase7,7,32,151936,50,bfloat16,4,128,30.755,30.750,30.759,30.755,0.004,5,3861,386,8,6ddf1e0-dirty
full,7,32,151936,100,bfloat16,4,128,34.919,34.917,34.923,34.919,0.003,5,3393,339,8,6ddf1e0-dirty
noop,0,32,151936,100,bfloat16,4,128,2.540,2.533,2.545,2.540,0.005,5,5000,500,8,6ddf1e0-dirty
phase1,1,32,151936,100,bfloat16,4,128,8.215,8.176,8.265,8.215,0.040,5,5000,500,8,6ddf1e0-dirty
phase2,2,32,151936,100,bfloat16,4,128,8.216,8.215,8.218,8.216,0.001,5,5000,500,8,6ddf1e0-dirty
phase3,3,32,151936,100,bfloat16,4,128,16.388,16.380,16.405,16.390,0.012,5,5000,500,8,6ddf1e0-dirty
phase4,4,32,151936,100,bfloat16,4,128,16.393,16.386,16.394,16.391,0.004,5,5000,500,8,6ddf1e0-dirty
phase5,5,32,151936,100,bfloat16,4,128,24.858,24.833,24.866,24.853,0.015,5,4839,483,8,6ddf1e0-dirty
phase6,6,32,151936,100,bfloat16,4,128,30.460,30.436,30.467,30.454,0.014,5,4039,403,8,6ddf1e0-dirty
phase7,7,32,151936,100,bfloat16,4,128,34.861,34.860,34.863,34.861,0.001,5,3394,339,8,6ddf1e0-dirty
