impl,batch,vocab,top_k,top_p,dtype,residency,cold_method,median_us,p05_us,p95_us,mean_us,stdev_us,reps,iters,warmup,logits_bytes,dram_floor_us,floor_frac_of_latency,validation_in_timed_region,round,git_commit
fused_kernel,16,151936,50,0.9,float16,cold,rotate,30.831,30.742,30.883,30.821,0.064,5,3826,382,4861952,8.789,0.285069,false,2,444ecfd-dirty
compile,16,151936,50,0.9,float16,cold,rotate,160.366,160.301,160.543,160.408,0.119,5,707,70,4861952,8.789,0.054805,false,2,444ecfd-dirty
graph_eager,16,151936,50,0.9,float16,cold,rotate_into_static,132.856,132.403,132.876,132.745,0.250,5,901,90,4861952,8.789,0.066153,false,2,444ecfd-dirty
graph_compile,16,151936,50,0.9,float16,cold,rotate_into_static,119.847,119.729,119.862,119.820,0.066,5,993,99,4861952,8.789,0.073334,false,2,444ecfd-dirty
hf_eager,16,151936,50,0.9,float16,cold,rotate,1158.000,1157.553,1159.509,1158.219,0.951,5,103,10,4861952,8.789,0.007590,false,2,444ecfd-dirty
ref_eager_fullsort,16,151936,50,0.9,float16,cold,rotate,701.294,699.314,701.533,700.837,1.116,5,172,17,4861952,8.789,0.012532,false,2,444ecfd-dirty
tight_eager,32,151936,50,0.9,float16,cold,rotate,231.297,230.946,231.677,231.281,0.319,5,513,51,9723904,17.578,0.075996,false,2,444ecfd-dirty
flashinfer,32,151936,50,0.9,float16,cold,rotate,195.077,194.083,195.200,194.851,0.557,5,619,61,9723904,17.578,0.090106,false,2,444ecfd-dirty
flashinfer_from_probs,32,151936,50,0.9,float16,cold,rotate,127.626,127.599,127.708,127.647,0.051,5,919,91,19447808,35.155,0.275455,false,2,444ecfd-dirty
fused_kernel,32,151936,50,0.9,float16,cold,rotate,44.971,43.741,44.992,44.648,0.662,5,2739,273,9723904,17.578,0.390866,false,2,444ecfd-dirty
compile,32,151936,50,0.9,float16,cold,rotate,196.851,196.749,197.169,196.904,0.196,5,593,59,9723904,17.578,0.089294,false,2,444ecfd-dirty
graph_eager,32,151936,50,0.9,float16,cold,rotate_into_static,193.128,192.669,193.270,193.051,0.281,5,624,62,9723904,17.578,0.091016,false,2,444ecfd-dirty
graph_compile,32,151936,50,0.9,float16,cold,rotate_into_static,175.661,175.379,175.664,175.591,0.157,5,681,68,9723904,17.578,0.100065,false,2,444ecfd-dirty
hf_eager,32,151936,50,0.9,float16,cold,rotate,2194.228,2193.705,2194.929,2194.294,0.529,5,54,10,9723904,17.578,0.008011,false,2,444ecfd-dirty
ref_eager_fullsort,32,151936,50,0.9,float16,cold,rotate,1545.561,1545.229,1546.018,1545.635,0.368,5,77,10,9723904,17.578,0.011373,false,2,444ecfd-dirty
tight_eager,1,151936,50,0.9,bfloat16,hot,n/a,137.150,137.047,137.299,137.173,0.113,5,860,86,303872,0.549,0.004005,false,2,444ecfd-dirty
flashinfer,1,151936,50,0.9,bfloat16,hot,n/a,84.041,83.995,84.222,84.081,0.104,5,1349,134,303872,0.549,0.006536,false,2,444ecfd-dirty
flashinfer_from_probs,1,151936,50,0.9,bfloat16,hot,n/a,72.570,72.455,72.626,72.552,0.075,5,1516,151,607744,1.099,0.015138,false,2,444ecfd-dirty
fused_kernel,1,151936,50,0.9,bfloat16,hot,n/a,22.528,22.526,22.533,22.529,0.003,5,5000,500,303872,0.549,0.024383,false,2,444ecfd-dirty
compile,1,151936,50,0.9,bfloat16,hot,n/a,157.267,156.760,157.547,157.204,0.362,5,726,72,303872,0.549,0.003493,false,2,444ecfd-dirty
graph_eager,1,151936,50,0.9,bfloat16,hot,n/a,81.944,81.802,82.043,81.923,0.116,5,1461,146,303872,0.549,0.006703,false,2,444ecfd-dirty
graph_compile,1,151936,50,0.9,bfloat16,hot,n/a,77.763,77.732,77.790,77.762,0.025,5,1573,157,303872,0.549,0.007064,false,2,444ecfd-dirty
hf_eager,1,151936,50,0.9,bfloat16,hot,n/a,325.022,324.690,331.294,327.392,3.539,5,361,36,303872,0.549,0.001690,false,2,444ecfd-dirty
ref_eager_fullsort,1,151936,50,0.9,bfloat16,hot,n/a,138.941,138.420,139.057,138.767,0.312,5,841,84,303872,0.549,0.003953,false,2,444ecfd-dirty
tight_eager,4,151936,50,0.9,bfloat16,hot,n/a,163.696,163.175,163.926,163.598,0.329,5,738,73,1215488,2.197,0.013422,false,2,444ecfd-dirty
flashinfer,4,151936,50,0.9,bfloat16,hot,n/a,85.575,85.527,85.665,85.587,0.061,5,1333,133,1215488,2.197,0.025676,false,2,444ecfd-dirty
flashinfer_from_probs,4,151936,50,0.9,bfloat16,hot,n/a,73.231,73.121,73.291,73.215,0.074,5,1504,150,2430976,4.394,0.060007,false,2,444ecfd-dirty
fused_kernel,4,151936,50,0.9,bfloat16,hot,n/a,22.542,22.538,22.543,22.541,0.002,5,5000,500,1215488,2.197,0.097473,false,2,444ecfd-dirty
compile,4,151936,50,0.9,bfloat16,hot,n/a,153.036,152.165,153.338,152.857,0.535,5,742,74,1215488,2.197,0.014357,false,2,444ecfd-dirty
graph_eager,4,151936,50,0.9,bfloat16,hot,n/a,106.049,105.744,106.065,105.975,0.170,5,1148,114,1215488,2.197,0.020719,false,2,444ecfd-dirty
graph_compile,4,151936,50,0.9,bfloat16,hot,n/a,95.216,95.198,95.262,95.228,0.029,5,1252,125,1215488,2.197,0.023076,false,2,444ecfd-dirty
hf_eager,4,151936,50,0.9,bfloat16,hot,n/a,597.441,597.285,598.430,597.682,0.546,5,198,19,1215488,2.197,0.003678,false,2,444ecfd-dirty
ref_eager_fullsort,4,151936,50,0.9,bfloat16,hot,n/a,230.701,230.009,230.716,230.515,0.367,5,517,51,1215488,2.197,0.009524,false,2,444ecfd-dirty
tight_eager,8,151936,50,0.9,bfloat16,hot,n/a,168.835,168.677,169.007,168.846,0.143,5,724,72,2430976,4.394,0.026028,false,2,444ecfd-dirty
flashinfer,8,151936,50,0.9,bfloat16,hot,n/a,91.069,90.958,91.097,91.039,0.067,5,1308,130,2430976,4.394,0.048254,false,2,444ecfd-dirty
flashinfer_from_probs,8,151936,50,0.9,bfloat16,hot,n/a,74.102,73.899,74.286,74.102,0.167,5,1509,150,4861952,8.789,0.118604,false,2,444ecfd-dirty
fused_kernel,8,151936,50,0.9,bfloat16,hot,n/a,22.553,22.550,22.555,22.553,0.002,5,5000,500,2430976,4.394,0.194846,false,2,444ecfd-dirty
compile,8,151936,50,0.9,bfloat16,hot,n/a,152.764,152.497,153.105,152.809,0.278,5,736,73,2430976,4.394,0.028766,false,2,444ecfd-dirty
graph_eager,8,151936,50,0.9,bfloat16,hot,n/a,108.647,108.442,108.665,108.596,0.111,5,1108,110,2430976,4.394,0.040447,false,2,444ecfd-dirty
graph_compile,8,151936,50,0.9,bfloat16,hot,n/a,98.408,98.375,98.426,98.403,0.025,5,1217,121,2430976,4.394,0.044655,false,2,444ecfd-dirty
hf_eager,8,151936,50,0.9,bfloat16,hot,n/a,707.966,707.450,715.501,709.963,4.002,5,165,16,2430976,4.394,0.006207,false,2,444ecfd-dirty
ref_eager_fullsort,8,151936,50,0.9,bfloat16,hot,n/a,347.620,340.047,348.599,345.834,4.195,5,359,35,2430976,4.394,0.012641,false,2,444ecfd-dirty
tight_eager,16,151936,50,0.9,bfloat16,hot,n/a,183.796,183.416,184.020,183.751,0.266,5,653,65,4861952,8.789,0.047818,false,2,444ecfd-dirty
flashinfer,16,151936,50,0.9,bfloat16,hot,n/a,116.212,116.149,116.264,116.207,0.049,5,1040,104,4861952,8.789,0.075628,false,2,444ecfd-dirty
flashinfer_from_probs,16,151936,50,0.9,bfloat16,hot,n/a,73.928,73.844,74.209,74.005,0.180,5,1505,150,9723904,17.578,0.237769,false,2,444ecfd-dirty
fused_kernel,16,151936,50,0.9,bfloat16,hot,n/a,26.633,26.616,26.652,26.634,0.016,5,4355,435,4861952,8.789,0.329999,false,2,444ecfd-dirty
compile,16,151936,50,0.9,bfloat16,hot,n/a,183.671,183.634,183.939,183.726,0.157,5,636,63,4861952,8.789,0.047851,false,2,444ecfd-dirty
graph_eager,16,151936,50,0.9,bfloat16,hot,n/a,123.186,122.327,123.289,122.971,0.468,5,984,98,4861952,8.789,0.071346,false,2,444ecfd-dirty
graph_compile,16,151936,50,0.9,bfloat16,hot,n/a,123.280,123.013,123.293,123.217,0.151,5,972,97,4861952,8.789,0.071292,false,2,444ecfd-dirty
hf_eager,16,151936,50,0.9,bfloat16,hot,n/a,1194.401,1193.880,1196.186,1194.755,1.060,5,100,10,4861952,8.789,0.007358,false,2,444ecfd-dirty
ref_eager_fullsort,16,151936,50,0.9,bfloat16,hot,n/a,710.018,708.540,710.235,709.719,0.871,5,169,16,4861952,8.789,0.012378,false,2,444ecfd-dirty
tight_eager,32,151936,50,0.9,bfloat16,hot,n/a,220.057,219.833,221.228,220.304,0.673,5,536,53,9723904,17.578,0.079878,false,2,444ecfd-dirty
flashinfer,32,151936,50,0.9,bfloat16,hot,n/a,177.928,177.033,178.040,177.722,0.506,5,685,68,9723904,17.578,0.098791,false,2,444ecfd-dirty
flashinfer_from_probs,32,151936,50,0.9,bfloat16,hot,n/a,101.224,101.188,101.255,101.222,0.029,5,1174,117,19447808,35.155,0.347303,false,2,444ecfd-dirty
fused_kernel,32,151936,50,0.9,bfloat16,hot,n/a,34.782,34.226,34.789,34.639,0.304,5,3520,352,9723904,17.578,0.505370,false,2,444ecfd-dirty
compile,32,151936,50,0.9,bfloat16,hot,n/a,220.638,220.353,221.820,220.859,0.703,5,533,53,9723904,17.578,0.079667,false,2,444ecfd-dirty
graph_eager,32,151936,50,0.9,bfloat16,hot,n/a,169.112,167.643,169.152,168.694,0.759,5,725,72,9723904,17.578,0.103941,false,2,444ecfd-dirty
graph_compile,32,151936,50,0.9,bfloat16,hot,n/a,169.196,169.179,172.633,170.055,1.917,5,689,68,9723904,17.578,0.103889,false,2,444ecfd-dirty
hf_eager,32,151936,50,0.9,bfloat16,hot,n/a,2200.228,2199.683,2201.096,2200.308,0.626,5,54,10,9723904,17.578,0.007989,false,2,444ecfd-dirty
ref_eager_fullsort,32,151936,50,0.9,bfloat16,hot,n/a,1539.714,1539.426,1540.091,1539.725,0.292,5,77,10,9723904,17.578,0.011416,false,2,444ecfd-dirty
tight_eager,1,151936,50,0.9,bfloat16,cold,rotate,136.054,134.914,137.018,136.074,0.921,5,866,86,303872,0.549,0.004037,false,2,444ecfd-dirty
flashinfer,1,151936,50,0.9,bfloat16,cold,rotate,84.252,84.003,84.466,84.235,0.201,5,1342,134,303872,0.549,0.006520,false,2,444ecfd-dirty
flashinfer_from_probs,1,151936,50,0.9,bfloat16,cold,rotate,73.790,73.648,74.079,73.844,0.187,5,1465,146,607744,1.099,0.014888,false,2,444ecfd-dirty
fused_kernel,1,151936,50,0.9,bfloat16,cold,rotate,24.439,24.438,24.442,24.439,0.002,5,4810,481,303872,0.549,0.022477,false,2,444ecfd-dirty
compile,1,151936,50,0.9,bfloat16,cold,rotate,161.806,161.161,161.929,161.666,0.369,5,707,70,303872,0.549,0.003395,false,2,444ecfd-dirty
graph_eager,1,151936,50,0.9,bfloat16,cold,rotate_into_static,83.020,82.983,83.080,83.031,0.043,5,1413,141,303872,0.549,0.006616,false,2,444ecfd-dirty
graph_compile,1,151936,50,0.9,bfloat16,cold,rotate_into_static,73.665,73.592,74.188,73.784,0.293,5,1607,160,303872,0.549,0.007457,false,2,444ecfd-dirty
hf_eager,1,151936,50,0.9,bfloat16,cold,rotate,325.535,325.365,325.768,325.547,0.177,5,365,36,303872,0.549,0.001687,false,2,444ecfd-dirty
ref_eager_fullsort,1,151936,50,0.9,bfloat16,cold,rotate,139.083,138.587,139.173,138.938,0.277,5,831,83,303872,0.549,0.003949,false,2,444ecfd-dirty
tight_eager,4,151936,50,0.9,bfloat16,cold,rotate,166.699,165.365,166.943,166.452,0.801,5,721,72,1215488,2.197,0.013181,false,2,444ecfd-dirty
flashinfer,4,151936,50,0.9,bfloat16,cold,rotate,87.352,87.308,87.367,87.340,0.030,5,1360,136,1215488,2.197,0.025153,false,2,444ecfd-dirty
flashinfer_from_probs,4,151936,50,0.9,bfloat16,cold,rotate,73.334,73.119,73.378,73.287,0.122,5,1478,147,2430976,4.394,0.059923,false,2,444ecfd-dirty
fused_kernel,4,151936,50,0.9,bfloat16,cold,rotate,24.577,24.576,24.579,24.578,0.001,5,4748,474,1215488,2.197,0.089400,false,2,444ecfd-dirty
compile,4,151936,50,0.9,bfloat16,cold,rotate,153.615,153.395,153.861,153.638,0.218,5,729,72,1215488,2.197,0.014303,false,2,444ecfd-dirty
graph_eager,4,151936,50,0.9,bfloat16,cold,rotate_into_static,111.300,110.829,111.410,111.218,0.286,5,1090,109,1215488,2.197,0.019741,false,2,444ecfd-dirty
graph_compile,4,151936,50,0.9,bfloat16,cold,rotate_into_static,101.220,101.142,101.249,101.208,0.050,5,1177,117,1215488,2.197,0.021707,false,2,444ecfd-dirty
hf_eager,4,151936,50,0.9,bfloat16,cold,rotate,598.619,598.378,599.009,598.672,0.291,5,196,19,1215488,2.197,0.003670,false,2,444ecfd-dirty
ref_eager_fullsort,4,151936,50,0.9,bfloat16,cold,rotate,233.458,232.612,234.093,233.460,0.660,5,513,51,1215488,2.197,0.009412,false,2,444ecfd-dirty
tight_eager,8,151936,50,0.9,bfloat16,cold,rotate,171.188,170.709,171.282,171.086,0.275,5,695,69,2430976,4.394,0.025670,false,2,444ecfd-dirty
flashinfer,8,151936,50,0.9,bfloat16,cold,rotate,92.946,92.916,92.966,92.945,0.022,5,1249,124,2430976,4.394,0.047279,false,2,444ecfd-dirty
flashinfer_from_probs,8,151936,50,0.9,bfloat16,cold,rotate,73.989,73.784,74.283,74.034,0.229,5,1510,151,4861952,8.789,0.118786,false,2,444ecfd-dirty
fused_kernel,8,151936,50,0.9,bfloat16,cold,rotate,26.625,26.624,26.633,26.628,0.004,5,4415,441,2430976,4.394,0.165046,false,2,444ecfd-dirty
compile,8,151936,50,0.9,bfloat16,cold,rotate,153.246,153.131,153.552,153.302,0.189,5,735,73,2430976,4.394,0.028675,false,2,444ecfd-dirty
graph_eager,8,151936,50,0.9,bfloat16,cold,rotate_into_static,116.421,116.177,116.435,116.359,0.132,5,1029,102,2430976,4.394,0.037746,false,2,444ecfd-dirty
graph_compile,8,151936,50,0.9,bfloat16,cold,rotate_into_static,106.226,106.113,106.273,106.208,0.072,5,1112,111,2430976,4.394,0.041369,false,2,444ecfd-dirty
hf_eager,8,151936,50,0.9,bfloat16,cold,rotate,711.948,710.385,717.193,712.939,3.158,5,164,16,2430976,4.394,0.006172,false,2,444ecfd-dirty
ref_eager_fullsort,8,151936,50,0.9,bfloat16,cold,rotate,347.166,340.028,347.916,345.370,3.867,5,357,35,2430976,4.394,0.012658,false,2,444ecfd-dirty
tight_eager,16,151936,50,0.9,bfloat16,cold,rotate,188.286,187.830,188.365,188.198,0.271,5,634,63,4861952,8.789,0.046678,false,2,444ecfd-dirty
flashinfer,16,151936,50,0.9,bfloat16,cold,rotate,120.315,120.281,120.363,120.318,0.036,5,982,98,4861952,8.789,0.073048,false,2,444ecfd-dirty
flashinfer_from_probs,16,151936,50,0.9,bfloat16,cold,rotate,78.296,78.265,78.303,78.287,0.018,5,1467,146,9723904,17.578,0.224503,false,2,444ecfd-dirty
fused_kernel,16,151936,50,0.9,bfloat16,cold,rotate,31.075,30.880,31.176,31.049,0.133,5,3624,362,4861952,8.789,0.282828,false,2,444ecfd-dirty
compile,16,151936,50,0.9,bfloat16,cold,rotate,188.524,188.422,188.790,188.602,0.176,5,628,62,4861952,8.789,0.046619,false,2,444ecfd-dirty
graph_eager,16,151936,50,0.9,bfloat16,cold,rotate_into_static,132.632,132.043,132.691,132.488,0.323,5,911,91,4861952,8.789,0.066265,false,2,444ecfd-dirty
graph_compile,16,151936,50,0.9,bfloat16,cold,rotate_into_static,132.744,132.581,132.748,132.702,0.088,5,897,89,4861952,8.789,0.066209,false,2,444ecfd-dirty
hf_eager,16,151936,50,0.9,bfloat16,cold,rotate,1158.723,1158.423,1160.012,1159.039,0.724,5,103,10,4861952,8.789,0.007585,false,2,444ecfd-dirty
ref_eager_fullsort,16,151936,50,0.9,bfloat16,cold,rotate,706.240,704.694,706.622,705.960,0.927,5,170,17,4861952,8.789,0.012445,false,2,444ecfd-dirty
tight_eager,32,151936,50,0.9,bfloat16,cold,rotate,232.421,232.178,233.134,232.547,0.445,5,510,51,9723904,17.578,0.075629,false,2,444ecfd-dirty
flashinfer,32,151936,50,0.9,bfloat16,cold,rotate,194.837,193.736,194.910,194.551,0.589,5,624,62,9723904,17.578,0.090217,false,2,444ecfd-dirty
flashinfer_from_probs,32,151936,50,0.9,bfloat16,cold,rotate,127.745,127.738,127.800,127.758,0.030,5,922,92,19447808,35.155,0.275199,false,2,444ecfd-dirty
fused_kernel,32,151936,50,0.9,bfloat16,cold,rotate,45.558,44.895,45.617,45.379,0.352,5,2645,264,9723904,17.578,0.385832,false,2,444ecfd-dirty
compile,32,151936,50,0.9,bfloat16,cold,rotate,230.912,230.862,232.113,231.237,0.633,5,507,50,9723904,17.578,0.076123,false,2,444ecfd-dirty
graph_eager,32,151936,50,0.9,bfloat16,cold,rotate_into_static,193.086,191.658,193.208,192.750,0.795,5,633,63,9723904,17.578,0.091035,false,2,444ecfd-dirty
graph_compile,32,151936,50,0.9,bfloat16,cold,rotate_into_static,199.776,199.520,199.800,199.713,0.139,5,599,59,9723904,17.578,0.087987,false,2,444ecfd-dirty
hf_eager,32,151936,50,0.9,bfloat16,cold,rotate,2195.348,2194.095,2223.891,2202.051,16.197,5,53,10,9723904,17.578,0.008007,false,2,444ecfd-dirty
ref_eager_fullsort,32,151936,50,0.9,bfloat16,cold,rotate,1538.752,1538.491,1538.984,1538.737,0.232,5,77,10,9723904,17.578,0.011423,false,2,444ecfd-dirty
tight_eager,1,128256,20,0.9,bfloat16,hot,n/a,132.008,131.863,132.487,132.094,0.290,5,865,86,256512,0.464,0.003513,false,2,444ecfd-dirty
flashinfer,1,128256,20,0.9,bfloat16,hot,n/a,81.502,81.396,81.691,81.514,0.134,5,1397,139,256512,0.464,0.005689,false,2,444ecfd-dirty
flashinfer_from_probs,1,128256,20,0.9,bfloat16,hot,n/a,72.591,72.523,72.639,72.588,0.051,5,1582,158,513024,0.927,0.012775,false,2,444ecfd-dirty
fused_kernel,1,128256,20,0.9,bfloat16,hot,n/a,16.415,16.414,16.416,16.415,0.001,5,5000,500,256512,0.464,0.028249,false,2,444ecfd-dirty
compile,1,128256,20,0.9,bfloat16,hot,n/a,159.883,159.708,160.257,159.953,0.240,5,724,72,256512,0.464,0.002900,false,2,444ecfd-dirty
graph_eager,1,128256,20,0.9,bfloat16,hot,n/a,76.875,76.757,76.879,76.840,0.060,5,1545,154,256512,0.464,0.006032,false,2,444ecfd-dirty
graph_compile,1,128256,20,0.9,bfloat16,hot,n/a,76.991,76.973,76.999,76.989,0.012,5,1549,154,256512,0.464,0.006023,false,2,444ecfd-dirty
hf_eager,1,128256,20,0.9,bfloat16,hot,n/a,338.558,338.439,338.612,338.543,0.079,5,352,35,256512,0.464,0.001370,false,2,444ecfd-dirty
ref_eager_fullsort,1,128256,20,0.9,bfloat16,hot,n/a,136.127,135.836,136.261,136.059,0.188,5,852,85,256512,0.464,0.003406,false,2,444ecfd-dirty
tight_eager,32,128256,20,0.9,bfloat16,hot,n/a,202.952,202.427,203.036,202.838,0.300,5,591,59,8208384,14.838,0.073111,false,2,444ecfd-dirty
flashinfer,32,128256,20,0.9,bfloat16,hot,n/a,141.760,140.951,141.797,141.568,0.458,5,860,86,8208384,14.838,0.104670,false,2,444ecfd-dirty
flashinfer_from_probs,32,128256,20,0.9,bfloat16,hot,n/a,84.362,84.314,84.368,84.349,0.025,5,1396,139,16416768,29.676,0.351772,false,2,444ecfd-dirty
fused_kernel,32,128256,20,0.9,bfloat16,hot,n/a,27.241,26.805,27.354,27.134,0.255,5,4421,442,8208384,14.838,0.544702,false,2,444ecfd-dirty
compile,32,128256,20,0.9,bfloat16,hot,n/a,203.161,203.096,203.674,203.275,0.295,5,577,57,8208384,14.838,0.073036,false,2,444ecfd-dirty
graph_eager,32,128256,20,0.9,bfloat16,hot,n/a,150.885,149.657,151.012,150.576,0.665,5,811,81,8208384,14.838,0.098340,false,2,444ecfd-dirty
graph_compile,32,128256,20,0.9,bfloat16,hot,n/a,151.012,150.876,151.023,150.979,0.076,5,791,79,8208384,14.838,0.098258,false,2,444ecfd-dirty
hf_eager,32,128256,20,0.9,bfloat16,hot,n/a,1839.128,1838.792,1840.006,1839.336,0.545,5,65,10,8208384,14.838,0.008068,false,2,444ecfd-dirty
ref_eager_fullsort,32,128256,20,0.9,bfloat16,hot,n/a,1283.957,1283.578,1284.496,1284.028,0.397,5,93,10,8208384,14.838,0.011557,false,2,444ecfd-dirty
tight_eager,1,128256,20,0.95,bfloat16,hot,n/a,132.188,132.104,132.448,132.236,0.158,5,862,86,256512,0.464,0.003508,false,2,444ecfd-dirty
flashinfer,1,128256,20,0.95,bfloat16,hot,n/a,81.309,81.209,81.546,81.345,0.151,5,1368,136,256512,0.464,0.005703,false,2,444ecfd-dirty
flashinfer_from_probs,1,128256,20,0.95,bfloat16,hot,n/a,72.536,72.327,72.681,72.527,0.162,5,1565,156,513024,0.927,0.012785,false,2,444ecfd-dirty
fused_kernel,1,128256,20,0.95,bfloat16,hot,n/a,16.542,16.537,16.546,16.542,0.004,5,5000,500,256512,0.464,0.028032,false,2,444ecfd-dirty
compile,1,128256,20,0.95,bfloat16,hot,n/a,160.004,159.697,160.197,159.983,0.221,5,721,72,256512,0.464,0.002898,false,2,444ecfd-dirty
graph_eager,1,128256,20,0.95,bfloat16,hot,n/a,76.703,76.671,76.722,76.702,0.023,5,1548,154,256512,0.464,0.006045,false,2,444ecfd-dirty
graph_compile,1,128256,20,0.95,bfloat16,hot,n/a,76.662,76.645,76.682,76.663,0.016,5,1546,154,256512,0.464,0.006048,false,2,444ecfd-dirty
hf_eager,1,128256,20,0.95,bfloat16,hot,n/a,338.501,338.406,338.556,338.494,0.068,5,351,35,256512,0.464,0.001370,false,2,444ecfd-dirty
ref_eager_fullsort,1,128256,20,0.95,bfloat16,hot,n/a,135.976,135.482,136.068,135.869,0.284,5,852,85,256512,0.464,0.003410,false,2,444ecfd-dirty
tight_eager,32,128256,20,0.95,bfloat16,hot,n/a,202.195,201.450,202.286,202.016,0.411,5,594,59,8208384,14.838,0.073385,false,2,444ecfd-dirty
flashinfer,32,128256,20,0.95,bfloat16,hot,n/a,141.227,140.118,141.259,140.951,0.612,5,864,86,8208384,14.838,0.105065,false,2,444ecfd-dirty
flashinfer_from_probs,32,128256,20,0.95,bfloat16,hot,n/a,83.519,83.483,83.598,83.533,0.051,5,1410,141,16416768,29.676,0.355321,false,2,444ecfd-dirty
fused_kernel,32,128256,20,0.95,bfloat16,hot,n/a,27.116,26.757,27.242,27.034,0.225,5,4410,441,8208384,14.838,0.547206,false,2,444ecfd-dirty
compile,32,128256,20,0.95,bfloat16,hot,n/a,202.327,202.227,202.705,202.397,0.230,5,579,57,8208384,14.838,0.073337,false,2,444ecfd-dirty
graph_eager,32,128256,20,0.95,bfloat16,hot,n/a,150.612,149.433,150.713,150.296,0.625,5,810,81,8208384,14.838,0.098519,false,2,444ecfd-dirty
graph_compile,32,128256,20,0.95,bfloat16,hot,n/a,154.804,150.684,155.500,153.400,2.489,5,770,77,8208384,14.838,0.095851,false,2,444ecfd-dirty
hf_eager,32,128256,20,0.95,bfloat16,hot,n/a,1838.222,1838.071,1838.843,1838.376,0.361,5,65,10,8208384,14.838,0.008072,false,2,444ecfd-dirty
ref_eager_fullsort,32,128256,20,0.95,bfloat16,hot,n/a,1283.143,1282.488,1283.372,1283.043,0.412,5,93,10,8208384,14.838,0.011564,false,2,444ecfd-dirty
tight_eager,1,128256,50,0.9,bfloat16,hot,n/a,136.555,136.494,136.630,136.563,0.059,5,869,86,256512,0.464,0.003396,false,2,444ecfd-dirty
flashinfer,1,128256,50,0.9,bfloat16,hot,n/a,81.285,81.036,81.525,81.285,0.210,5,1361,136,256512,0.464,0.005705,false,2,444ecfd-dirty
flashinfer_from_probs,1,128256,50,0.9,bfloat16,hot,n/a,72.441,72.298,72.660,72.463,0.157,5,1547,154,513024,0.927,0.012802,false,2,444ecfd-dirty
fused_kernel,1,128256,50,0.9,bfloat16,hot,n/a,22.520,22.516,22.521,22.519,0.002,5,5000,500,256512,0.464,0.020590,false,2,444ecfd-dirty
compile,1,128256,50,0.9,bfloat16,hot,n/a,158.397,158.207,158.650,158.404,0.200,5,729,72,256512,0.464,0.002927,false,2,444ecfd-dirty
graph_eager,1,128256,50,0.9,bfloat16,hot,n/a,77.848,77.840,77.885,77.860,0.023,5,1545,154,256512,0.464,0.005956,false,2,444ecfd-dirty
graph_compile,1,128256,50,0.9,bfloat16,hot,n/a,77.952,77.922,77.975,77.952,0.024,5,1542,154,256512,0.464,0.005948,false,2,444ecfd-dirty
hf_eager,1,128256,50,0.9,bfloat16,hot,n/a,340.411,340.204,340.448,340.353,0.115,5,350,35,256512,0.464,0.001362,false,2,444ecfd-dirty
ref_eager_fullsort,1,128256,50,0.9,bfloat16,hot,n/a,135.839,135.676,136.393,135.978,0.331,5,853,85,256512,0.464,0.003414,false,2,444ecfd-dirty
tight_eager,32,128256,50,0.9,bfloat16,hot,n/a,201.334,200.800,201.650,201.238,0.369,5,593,59,8208384,14.838,0.073699,false,2,444ecfd-dirty
flashinfer,32,128256,50,0.9,bfloat16,hot,n/a,141.844,140.648,141.848,141.545,0.668,5,869,86,8208384,14.838,0.104608,false,2,444ecfd-dirty
flashinfer_from_probs,32,128256,50,0.9,bfloat16,hot,n/a,82.751,82.706,82.763,82.741,0.026,5,1413,141,16416768,29.676,0.358622,false,2,444ecfd-dirty
fused_kernel,32,128256,50,0.9,bfloat16,hot,n/a,30.912,30.164,31.082,30.750,0.431,5,3964,396,8208384,14.838,0.480006,false,2,444ecfd-dirty
compile,32,128256,50,0.9,bfloat16,hot,n/a,203.478,203.221,204.031,203.566,0.357,5,578,57,8208384,14.838,0.072922,false,2,444ecfd-dirty
graph_eager,32,128256,50,0.9,bfloat16,hot,n/a,150.611,149.177,150.779,150.258,0.783,5,812,81,8208384,14.838,0.098519,false,2,444ecfd-dirty
graph_compile,32,128256,50,0.9,bfloat16,hot,n/a,150.834,150.632,150.861,150.793,0.118,5,790,79,8208384,14.838,0.098374,false,2,444ecfd-dirty
hf_eager,32,128256,50,0.9,bfloat16,hot,n/a,1840.846,1840.511,1841.151,1840.876,0.291,5,65,10,8208384,14.838,0.008060,false,2,444ecfd-dirty
ref_eager_fullsort,32,128256,50,0.9,bfloat16,hot,n/a,1282.590,1282.336,1283.116,1282.653,0.355,5,93,10,8208384,14.838,0.011569,false,2,444ecfd-dirty
tight_eager,1,128256,50,0.95,bfloat16,hot,n/a,136.523,136.404,136.557,136.488,0.072,5,872,87,256512,0.464,0.003396,false,2,444ecfd-dirty
flashinfer,1,128256,50,0.95,bfloat16,hot,n/a,81.574,81.478,81.939,81.653,0.213,5,1348,134,256512,0.464,0.005684,false,2,444ecfd-dirty
flashinfer_from_probs,1,128256,50,0.95,bfloat16,hot,n/a,72.618,72.488,72.815,72.629,0.145,5,1541,154,513024,0.927,0.012771,false,2,444ecfd-dirty
fused_kernel,1,128256,50,0.95,bfloat16,hot,n/a,22.593,22.589,22.598,22.594,0.004,5,5000,500,256512,0.464,0.020524,false,2,444ecfd-dirty
compile,1,128256,50,0.95,bfloat16,hot,n/a,158.092,157.992,158.399,158.152,0.184,5,738,73,256512,0.464,0.002933,false,2,444ecfd-dirty
