impl,batch,vocab,top_k,top_p,dtype,residency,cold_method,median_us,p05_us,p95_us,mean_us,stdev_us,reps,iters,warmup,logits_bytes,dram_floor_us,floor_frac_of_latency,validation_in_timed_region,round,git_commit
ref_eager_fullsort,16,151936,50,0.9,bfloat16,cold,rotate,702.045,699.467,702.351,701.489,1.477,5,172,17,4861952,8.771,0.012494,false,0,6ddf1e0-dirty
tight_eager,16,151936,50,0.9,bfloat16,cold,rotate,187.128,186.958,187.494,187.180,0.240,5,629,62,4861952,8.771,0.046873,false,0,6ddf1e0-dirty
flashinfer,16,151936,50,0.9,bfloat16,cold,rotate,119.047,118.973,119.066,119.026,0.044,5,992,99,4861952,8.771,0.073680,false,0,6ddf1e0-dirty
flashinfer_from_probs,16,151936,50,0.9,bfloat16,cold,rotate,78.337,78.274,78.360,78.327,0.040,5,1463,146,9723904,17.543,0.223939,false,0,6ddf1e0-dirty
fused_kernel,16,151936,50,0.9,bfloat16,cold,rotate,28.980,28.803,28.994,28.937,0.097,5,3894,389,4861952,8.771,0.302667,false,0,6ddf1e0-dirty
compile,16,151936,50,0.9,bfloat16,cold,rotate,186.545,186.409,186.805,186.585,0.173,5,628,62,4861952,8.771,0.047020,false,0,6ddf1e0-dirty
graph_eager,16,151936,50,0.9,bfloat16,cold,rotate_into_static,131.951,131.460,131.992,131.827,0.265,5,911,91,4861952,8.771,0.066474,false,0,6ddf1e0-dirty
graph_compile,16,151936,50,0.9,bfloat16,cold,rotate_into_static,132.025,131.925,132.042,132.004,0.059,5,901,90,4861952,8.771,0.066437,false,0,6ddf1e0-dirty
hf_eager,32,151936,50,0.9,bfloat16,cold,rotate,2185.024,2184.860,2185.662,2185.204,0.370,5,54,10,9723904,17.543,0.008029,false,0,6ddf1e0-dirty
ref_eager_fullsort,32,151936,50,0.9,bfloat16,cold,rotate,1536.312,1536.133,1536.608,1536.350,0.222,5,78,10,9723904,17.543,0.011419,false,0,6ddf1e0-dirty
tight_eager,32,151936,50,0.9,bfloat16,cold,rotate,229.550,229.453,230.230,229.703,0.384,5,517,51,9723904,17.543,0.076422,false,0,6ddf1e0-dirty
flashinfer,32,151936,50,0.9,bfloat16,cold,rotate,193.270,191.356,193.381,192.814,1.077,5,633,63,9723904,17.543,0.090768,false,0,6ddf1e0-dirty
flashinfer_from_probs,32,151936,50,0.9,bfloat16,cold,rotate,127.646,127.638,127.690,127.654,0.027,5,917,91,19447808,35.085,0.274864,false,0,6ddf1e0-dirty
fused_kernel,32,151936,50,0.9,bfloat16,cold,rotate,41.587,40.979,41.691,41.436,0.335,5,2807,280,9723904,17.543,0.421827,false,0,6ddf1e0-dirty
compile,32,151936,50,0.9,bfloat16,cold,rotate,230.351,230.303,231.639,230.701,0.679,5,507,50,9723904,17.543,0.076156,false,0,6ddf1e0-dirty
graph_eager,32,151936,50,0.9,bfloat16,cold,rotate_into_static,190.802,188.373,190.943,190.177,1.305,5,648,64,9723904,17.543,0.091942,false,0,6ddf1e0-dirty
graph_compile,32,151936,50,0.9,bfloat16,cold,rotate_into_static,191.001,190.441,191.063,190.873,0.318,5,629,62,9723904,17.543,0.091846,false,0,6ddf1e0-dirty
hf_eager,1,128256,20,0.9,bfloat16,hot,n/a,338.251,338.227,338.361,338.282,0.061,5,350,35,256512,0.463,0.001368,false,0,6ddf1e0-dirty
ref_eager_fullsort,1,128256,20,0.9,bfloat16,hot,n/a,136.108,135.866,136.287,136.093,0.185,5,851,85,256512,0.463,0.003400,false,0,6ddf1e0-dirty
tight_eager,1,128256,20,0.9,bfloat16,hot,n/a,132.868,132.651,132.999,132.857,0.157,5,861,86,256512,0.463,0.003483,false,0,6ddf1e0-dirty
flashinfer,1,128256,20,0.9,bfloat16,hot,n/a,82.388,82.119,82.398,82.313,0.140,5,1357,135,256512,0.463,0.005617,false,0,6ddf1e0-dirty
flashinfer_from_probs,1,128256,20,0.9,bfloat16,hot,n/a,73.365,73.218,73.471,73.345,0.112,5,1565,156,513024,0.926,0.012615,false,0,6ddf1e0-dirty
fused_kernel,1,128256,20,0.9,bfloat16,hot,n/a,16.053,16.045,16.056,16.051,0.005,5,5000,500,256512,0.463,0.028828,false,0,6ddf1e0-dirty
compile,1,128256,20,0.9,bfloat16,hot,n/a,160.048,159.955,160.259,160.070,0.142,5,719,71,256512,0.463,0.002891,false,0,6ddf1e0-dirty
graph_eager,1,128256,20,0.9,bfloat16,hot,n/a,76.745,76.738,76.763,76.750,0.012,5,1542,154,256512,0.463,0.006030,false,0,6ddf1e0-dirty
graph_compile,1,128256,20,0.9,bfloat16,hot,n/a,76.750,76.725,76.782,76.752,0.026,5,1542,154,256512,0.463,0.006030,false,0,6ddf1e0-dirty
hf_eager,32,128256,20,0.9,bfloat16,hot,n/a,1826.923,1809.062,1830.131,1822.700,9.952,5,66,10,8208384,14.809,0.008106,false,0,6ddf1e0-dirty
ref_eager_fullsort,32,128256,20,0.9,bfloat16,hot,n/a,1279.394,1278.351,1279.594,1279.162,0.592,5,93,10,8208384,14.809,0.011575,false,0,6ddf1e0-dirty
tight_eager,32,128256,20,0.9,bfloat16,hot,n/a,202.230,202.163,202.288,202.230,0.054,5,591,59,8208384,14.809,0.073226,false,0,6ddf1e0-dirty
flashinfer,32,128256,20,0.9,bfloat16,hot,n/a,141.651,140.138,141.763,141.297,0.856,5,865,86,8208384,14.809,0.104543,false,0,6ddf1e0-dirty
flashinfer_from_probs,32,128256,20,0.9,bfloat16,hot,n/a,84.342,84.323,84.418,84.357,0.045,5,1391,139,16416768,29.617,0.351154,false,0,6ddf1e0-dirty
fused_kernel,32,128256,20,0.9,bfloat16,hot,n/a,24.286,23.136,24.430,24.000,0.627,5,5000,500,8208384,14.809,0.609756,false,0,6ddf1e0-dirty
compile,32,128256,20,0.9,bfloat16,hot,n/a,201.766,201.411,202.188,201.777,0.337,5,585,58,8208384,14.809,0.073395,false,0,6ddf1e0-dirty
graph_eager,32,128256,20,0.9,bfloat16,hot,n/a,149.758,148.079,149.818,149.335,0.921,5,816,81,8208384,14.809,0.098883,false,0,6ddf1e0-dirty
graph_compile,32,128256,20,0.9,bfloat16,hot,n/a,154.056,150.096,154.169,152.653,2.061,5,775,77,8208384,14.809,0.096124,false,0,6ddf1e0-dirty
hf_eager,1,128256,20,0.95,bfloat16,hot,n/a,338.218,338.077,338.408,338.235,0.160,5,352,35,256512,0.463,0.001368,false,0,6ddf1e0-dirty
ref_eager_fullsort,1,128256,20,0.95,bfloat16,hot,n/a,136.234,136.124,136.500,136.281,0.175,5,851,85,256512,0.463,0.003397,false,0,6ddf1e0-dirty
tight_eager,1,128256,20,0.95,bfloat16,hot,n/a,132.967,132.826,133.306,133.021,0.215,5,868,86,256512,0.463,0.003480,false,0,6ddf1e0-dirty
flashinfer,1,128256,20,0.95,bfloat16,hot,n/a,82.371,82.164,82.493,82.355,0.148,5,1357,135,256512,0.463,0.005618,false,0,6ddf1e0-dirty
flashinfer_from_probs,1,128256,20,0.95,bfloat16,hot,n/a,73.500,73.370,73.704,73.531,0.144,5,1530,153,513024,0.926,0.012592,false,0,6ddf1e0-dirty
fused_kernel,1,128256,20,0.95,bfloat16,hot,n/a,15.789,15.781,15.797,15.790,0.007,5,5000,500,256512,0.463,0.029309,false,0,6ddf1e0-dirty
compile,1,128256,20,0.95,bfloat16,hot,n/a,161.107,161.020,161.236,161.117,0.094,5,717,71,256512,0.463,0.002872,false,0,6ddf1e0-dirty
graph_eager,1,128256,20,0.95,bfloat16,hot,n/a,76.675,76.613,76.696,76.658,0.039,5,1542,154,256512,0.463,0.006035,false,0,6ddf1e0-dirty
graph_compile,1,128256,20,0.95,bfloat16,hot,n/a,76.689,76.641,76.718,76.683,0.034,5,1549,154,256512,0.463,0.006034,false,0,6ddf1e0-dirty
hf_eager,32,128256,20,0.95,bfloat16,hot,n/a,1825.152,1808.340,1828.168,1821.378,9.485,5,66,10,8208384,14.809,0.008114,false,0,6ddf1e0-dirty
ref_eager_fullsort,32,128256,20,0.95,bfloat16,hot,n/a,1278.754,1278.281,1279.205,1278.716,0.413,5,93,10,8208384,14.809,0.011580,false,0,6ddf1e0-dirty
tight_eager,32,128256,20,0.95,bfloat16,hot,n/a,202.105,202.044,202.279,202.139,0.106,5,591,59,8208384,14.809,0.073272,false,0,6ddf1e0-dirty
flashinfer,32,128256,20,0.95,bfloat16,hot,n/a,141.042,139.611,141.113,140.702,0.805,5,873,87,8208384,14.809,0.104994,false,0,6ddf1e0-dirty
flashinfer_from_probs,32,128256,20,0.95,bfloat16,hot,n/a,83.529,83.492,83.581,83.535,0.039,5,1390,139,16416768,29.617,0.354573,false,0,6ddf1e0-dirty
fused_kernel,32,128256,20,0.95,bfloat16,hot,n/a,24.756,23.316,24.904,24.387,0.776,5,5000,500,8208384,14.809,0.598192,false,0,6ddf1e0-dirty
compile,32,128256,20,0.95,bfloat16,hot,n/a,203.043,202.939,203.415,203.123,0.219,5,578,57,8208384,14.809,0.072933,false,0,6ddf1e0-dirty
graph_eager,32,128256,20,0.95,bfloat16,hot,n/a,149.687,147.907,149.791,149.241,0.969,5,818,81,8208384,14.809,0.098930,false,0,6ddf1e0-dirty
graph_compile,32,128256,20,0.95,bfloat16,hot,n/a,149.782,149.671,149.805,149.760,0.065,5,801,80,8208384,14.809,0.098868,false,0,6ddf1e0-dirty
hf_eager,1,128256,50,0.9,bfloat16,hot,n/a,340.124,339.967,340.285,340.141,0.142,5,350,35,256512,0.463,0.001361,false,0,6ddf1e0-dirty
ref_eager_fullsort,1,128256,50,0.9,bfloat16,hot,n/a,136.297,136.046,136.313,136.236,0.140,5,846,84,256512,0.463,0.003395,false,0,6ddf1e0-dirty
tight_eager,1,128256,50,0.9,bfloat16,hot,n/a,136.390,135.948,136.614,136.347,0.303,5,885,88,256512,0.463,0.003393,false,0,6ddf1e0-dirty
flashinfer,1,128256,50,0.9,bfloat16,hot,n/a,82.343,82.047,82.395,82.267,0.163,5,1351,135,256512,0.463,0.005620,false,0,6ddf1e0-dirty
flashinfer_from_probs,1,128256,50,0.9,bfloat16,hot,n/a,73.175,73.023,73.327,73.185,0.132,5,1553,155,513024,0.926,0.012648,false,0,6ddf1e0-dirty
fused_kernel,1,128256,50,0.9,bfloat16,hot,n/a,19.069,19.051,19.098,19.071,0.021,5,5000,500,256512,0.463,0.024268,false,0,6ddf1e0-dirty
compile,1,128256,50,0.9,bfloat16,hot,n/a,158.179,157.934,158.675,158.246,0.328,5,736,73,256512,0.463,0.002926,false,0,6ddf1e0-dirty
graph_eager,1,128256,50,0.9,bfloat16,hot,n/a,77.873,77.826,77.890,77.860,0.030,5,1538,153,256512,0.463,0.005943,false,0,6ddf1e0-dirty
graph_compile,1,128256,50,0.9,bfloat16,hot,n/a,77.830,77.807,77.849,77.831,0.019,5,1532,153,256512,0.463,0.005946,false,0,6ddf1e0-dirty
hf_eager,32,128256,50,0.9,bfloat16,hot,n/a,1826.130,1807.891,1827.481,1821.134,9.598,5,66,10,8208384,14.809,0.008109,false,0,6ddf1e0-dirty
ref_eager_fullsort,32,128256,50,0.9,bfloat16,hot,n/a,1278.602,1277.779,1278.922,1278.511,0.544,5,94,10,8208384,14.809,0.011582,false,0,6ddf1e0-dirty
tight_eager,32,128256,50,0.9,bfloat16,hot,n/a,201.519,201.372,203.033,201.930,0.802,5,585,58,8208384,14.809,0.073485,false,0,6ddf1e0-dirty
flashinfer,32,128256,50,0.9,bfloat16,hot,n/a,141.704,140.297,141.759,141.357,0.780,5,864,86,8208384,14.809,0.104504,false,0,6ddf1e0-dirty
flashinfer_from_probs,32,128256,50,0.9,bfloat16,hot,n/a,82.771,82.737,82.794,82.765,0.025,5,1407,140,16416768,29.617,0.357821,false,0,6ddf1e0-dirty
fused_kernel,32,128256,50,0.9,bfloat16,hot,n/a,27.876,26.935,27.985,27.635,0.509,5,4386,438,8208384,14.809,0.531239,false,0,6ddf1e0-dirty
compile,32,128256,50,0.9,bfloat16,hot,n/a,201.604,201.119,202.583,201.748,0.658,5,580,58,8208384,14.809,0.073454,false,0,6ddf1e0-dirty
graph_eager,32,128256,50,0.9,bfloat16,hot,n/a,150.059,148.745,150.251,149.771,0.750,5,812,81,8208384,14.809,0.098685,false,0,6ddf1e0-dirty
graph_compile,32,128256,50,0.9,bfloat16,hot,n/a,150.085,149.962,150.156,150.080,0.090,5,796,79,8208384,14.809,0.098668,false,0,6ddf1e0-dirty
hf_eager,1,128256,50,0.95,bfloat16,hot,n/a,340.167,340.116,340.262,340.184,0.064,5,349,34,256512,0.463,0.001360,false,0,6ddf1e0-dirty
ref_eager_fullsort,1,128256,50,0.95,bfloat16,hot,n/a,136.401,136.209,136.922,136.505,0.316,5,844,84,256512,0.463,0.003393,false,0,6ddf1e0-dirty
tight_eager,1,128256,50,0.95,bfloat16,hot,n/a,136.058,135.506,136.375,136.022,0.392,5,883,88,256512,0.463,0.003401,false,0,6ddf1e0-dirty
flashinfer,1,128256,50,0.95,bfloat16,hot,n/a,82.572,82.553,82.663,82.600,0.055,5,1341,134,256512,0.463,0.005604,false,0,6ddf1e0-dirty
flashinfer_from_probs,1,128256,50,0.95,bfloat16,hot,n/a,73.936,73.579,74.119,73.883,0.242,5,1523,152,513024,0.926,0.012518,false,0,6ddf1e0-dirty
fused_kernel,1,128256,50,0.95,bfloat16,hot,n/a,19.948,19.927,19.957,19.944,0.013,5,5000,500,256512,0.463,0.023199,false,0,6ddf1e0-dirty
compile,1,128256,50,0.95,bfloat16,hot,n/a,158.083,157.784,158.170,157.991,0.186,5,721,72,256512,0.463,0.002927,false,0,6ddf1e0-dirty
graph_eager,1,128256,50,0.95,bfloat16,hot,n/a,77.949,77.777,77.966,77.911,0.099,5,1537,153,256512,0.463,0.005937,false,0,6ddf1e0-dirty
graph_compile,1,128256,50,0.95,bfloat16,hot,n/a,77.909,77.880,77.964,77.914,0.038,5,1531,153,256512,0.463,0.005940,false,0,6ddf1e0-dirty
hf_eager,32,128256,50,0.95,bfloat16,hot,n/a,1825.949,1807.508,1827.598,1820.916,9.749,5,66,10,8208384,14.809,0.008110,false,0,6ddf1e0-dirty
ref_eager_fullsort,32,128256,50,0.95,bfloat16,hot,n/a,1278.051,1276.836,1278.223,1277.684,0.661,5,93,10,8208384,14.809,0.011587,false,0,6ddf1e0-dirty
tight_eager,32,128256,50,0.95,bfloat16,hot,n/a,202.117,202.059,202.879,202.350,0.392,5,588,58,8208384,14.809,0.073267,false,0,6ddf1e0-dirty
flashinfer,32,128256,50,0.95,bfloat16,hot,n/a,141.209,139.769,141.267,140.869,0.816,5,873,87,8208384,14.809,0.104870,false,0,6ddf1e0-dirty
flashinfer_from_probs,32,128256,50,0.95,bfloat16,hot,n/a,82.268,82.245,82.275,82.262,0.014,5,1416,141,16416768,29.617,0.360008,false,0,6ddf1e0-dirty
fused_kernel,32,128256,50,0.95,bfloat16,hot,n/a,27.878,27.023,27.985,27.648,0.458,5,4421,442,8208384,14.809,0.531199,false,0,6ddf1e0-dirty
compile,32,128256,50,0.95,bfloat16,hot,n/a,201.429,201.122,202.908,201.790,0.837,5,577,57,8208384,14.809,0.073518,false,0,6ddf1e0-dirty
graph_eager,32,128256,50,0.95,bfloat16,hot,n/a,149.987,148.768,150.062,149.698,0.682,5,812,81,8208384,14.809,0.098733,false,0,6ddf1e0-dirty
graph_compile,32,128256,50,0.95,bfloat16,hot,n/a,150.051,149.948,150.099,150.037,0.068,5,800,80,8208384,14.809,0.098690,false,0,6ddf1e0-dirty
hf_eager,1,128256,100,0.9,bfloat16,hot,n/a,341.511,341.346,341.579,341.475,0.112,5,348,34,256512,0.463,0.001355,false,0,6ddf1e0-dirty
ref_eager_fullsort,1,128256,100,0.9,bfloat16,hot,n/a,136.020,135.909,136.116,136.017,0.089,5,830,83,256512,0.463,0.003402,false,0,6ddf1e0-dirty
tight_eager,1,128256,100,0.9,bfloat16,hot,n/a,136.361,136.225,136.451,136.343,0.104,5,878,87,256512,0.463,0.003394,false,0,6ddf1e0-dirty
flashinfer,1,128256,100,0.9,bfloat16,hot,n/a,82.597,82.489,82.825,82.652,0.151,5,1348,134,256512,0.463,0.005603,false,0,6ddf1e0-dirty
flashinfer_from_probs,1,128256,100,0.9,bfloat16,hot,n/a,73.613,73.463,73.786,73.615,0.140,5,1554,155,513024,0.926,0.012573,false,0,6ddf1e0-dirty
fused_kernel,1,128256,100,0.9,bfloat16,hot,n/a,22.747,22.745,22.768,22.753,0.011,5,5000,500,256512,0.463,0.020344,false,0,6ddf1e0-dirty
compile,1,128256,100,0.9,bfloat16,hot,n/a,158.896,158.714,159.261,158.952,0.240,5,722,72,256512,0.463,0.002912,false,0,6ddf1e0-dirty
graph_eager,1,128256,100,0.9,bfloat16,hot,n/a,78.350,78.324,78.358,78.344,0.015,5,1539,153,256512,0.463,0.005906,false,0,6ddf1e0-dirty
graph_compile,1,128256,100,0.9,bfloat16,hot,n/a,78.327,78.312,78.336,78.326,0.011,5,1538,153,256512,0.463,0.005908,false,0,6ddf1e0-dirty
hf_eager,32,128256,100,0.9,bfloat16,hot,n/a,1822.654,1805.569,1825.059,1818.381,9.325,5,66,10,8208384,14.809,0.008125,false,0,6ddf1e0-dirty
ref_eager_fullsort,32,128256,100,0.9,bfloat16,hot,n/a,1276.063,1274.575,1276.507,1275.828,0.921,5,94,10,8208384,14.809,0.011605,false,0,6ddf1e0-dirty
tight_eager,32,128256,100,0.9,bfloat16,hot,n/a,201.149,201.032,202.105,201.359,0.543,5,589,58,8208384,14.809,0.073620,false,0,6ddf1e0-dirty
flashinfer,32,128256,100,0.9,bfloat16,hot,n/a,141.807,140.464,141.894,141.498,0.765,5,865,86,8208384,14.809,0.104428,false,0,6ddf1e0-dirty
flashinfer_from_probs,32,128256,100,0.9,bfloat16,hot,n/a,84.532,84.524,84.595,84.549,0.034,5,1385,138,16416768,29.617,0.350364,false,0,6ddf1e0-dirty
fused_kernel,32,128256,100,0.9,bfloat16,hot,n/a,32.759,32.132,32.762,32.602,0.350,5,3667,366,8208384,14.809,0.452041,false,0,6ddf1e0-dirty
compile,32,128256,100,0.9,bfloat16,hot,n/a,201.357,201.142,202.512,201.614,0.654,5,581,58,8208384,14.809,0.073544,false,0,6ddf1e0-dirty
graph_eager,32,128256,100,0.9,bfloat16,hot,n/a,151.733,150.060,151.770,151.293,0.898,5,805,80,8208384,14.809,0.097596,false,0,6ddf1e0-dirty
graph_compile,32,128256,100,0.9,bfloat16,hot,n/a,151.777,151.657,151.800,151.752,0.069,5,790,79,8208384,14.809,0.097568,false,0,6ddf1e0-dirty
hf_eager,1,128256,100,0.95,bfloat16,hot,n/a,341.414,341.354,341.540,341.443,0.083,5,350,35,256512,0.463,0.001355,false,0,6ddf1e0-dirty
ref_eager_fullsort,1,128256,100,0.95,bfloat16,hot,n/a,136.130,136.041,136.177,136.112,0.065,5,845,84,256512,0.463,0.003399,false,0,6ddf1e0-dirty
tight_eager,1,128256,100,0.95,bfloat16,hot,n/a,136.484,136.457,136.512,136.486,0.024,5,887,88,256512,0.463,0.003391,false,0,6ddf1e0-dirty
flashinfer,1,128256,100,0.95,bfloat16,hot,n/a,82.655,82.402,82.779,82.621,0.169,5,1354,135,256512,0.463,0.005599,false,0,6ddf1e0-dirty
flashinfer_from_probs,1,128256,100,0.95,bfloat16,hot,n/a,73.669,73.341,73.766,73.604,0.195,5,1526,152,513024,0.926,0.012564,false,0,6ddf1e0-dirty
fused_kernel,1,128256,100,0.95,bfloat16,hot,n/a,23.384,23.358,23.399,23.379,0.019,5,5000,500,256512,0.463,0.019790,false,0,6ddf1e0-dirty
compile,1,128256,100,0.95,bfloat16,hot,n/a,158.113,157.897,158.267,158.083,0.172,5,734,73,256512,0.463,0.002927,false,0,6ddf1e0-dirty
graph_eager,1,128256,100,0.95,bfloat16,hot,n/a,78.299,78.282,78.328,78.304,0.022,5,1535,153,256512,0.463,0.005910,false,0,6ddf1e0-dirty
graph_compile,1,128256,100,0.95,bfloat16,hot,n/a,84.057,84.049,84.067,84.057,0.008,5,1425,142,256512,0.463,0.005505,false,0,6ddf1e0-dirty
hf_eager,32,128256,100,0.95,bfloat16,hot,n/a,1824.061,1822.249,1829.600,1825.386,3.344,5,65,10,8208384,14.809,0.008118,false,0,6ddf1e0-dirty
ref_eager_fullsort,32,128256,100,0.95,bfloat16,hot,n/a,1275.462,1274.365,1275.924,1275.197,0.749,5,94,10,8208384,14.809,0.011610,false,0,6ddf1e0-dirty
tight_eager,32,128256,100,0.95,bfloat16,hot,n/a,201.040,200.964,201.535,201.152,0.280,5,592,59,8208384,14.809,0.073660,false,0,6ddf1e0-dirty
flashinfer,32,128256,100,0.95,bfloat16,hot,n/a,141.231,139.873,141.266,140.900,0.761,5,865,86,8208384,14.809,0.104853,false,0,6ddf1e0-dirty
flashinfer_from_probs,32,128256,100,0.95,bfloat16,hot,n/a,83.773,83.750,83.810,83.777,0.026,5,1400,140,16416768,29.617,0.353542,false,0,6ddf1e0-dirty
fused_kernel,32,128256,100,0.95,bfloat16,hot,n/a,33.810,32.965,33.845,33.600,0.466,5,3699,369,8208384,14.809,0.437987,false,0,6ddf1e0-dirty
compile,32,128256,100,0.95,bfloat16,hot,n/a,201.371,201.122,202.228,201.535,0.511,5,579,57,8208384,14.809,0.073539,false,0,6ddf1e0-dirty
graph_eager,32,128256,100,0.95,bfloat16,hot,n/a,151.669,150.016,151.760,151.244,0.890,5,802,80,8208384,14.809,0.097638,false,0,6ddf1e0-dirty
graph_compile,32,128256,100,0.95,bfloat16,hot,n/a,151.769,151.613,151.801,151.737,0.090,5,790,79,8208384,14.809,0.097573,false,0,6ddf1e0-dirty
hf_eager,1,151936,20,0.9,bfloat16,hot,n/a,323.609,323.139,323.738,323.483,0.276,5,369,36,303872,0.548,0.001694,false,0,6ddf1e0-dirty
ref_eager_fullsort,1,151936,20,0.9,bfloat16,hot,n/a,138.650,138.416,139.101,138.754,0.308,5,838,83,303872,0.548,0.003954,false,0,6ddf1e0-dirty
tight_eager,1,151936,20,0.9,bfloat16,hot,n/a,133.600,133.476,135.034,134.021,0.747,5,854,85,303872,0.548,0.004103,false,0,6ddf1e0-dirty
flashinfer,1,151936,20,0.9,bfloat16,hot,n/a,83.687,83.578,84.083,83.757,0.242,5,1345,134,303872,0.548,0.006551,false,0,6ddf1e0-dirty
flashinfer_from_probs,1,151936,20,0.9,bfloat16,hot,n/a,73.505,73.154,73.613,73.420,0.218,5,1527,152,607744,1.096,0.014916,false,0,6ddf1e0-dirty
fused_kernel,1,151936,20,0.9,bfloat16,hot,n/a,16.357,16.357,16.367,16.359,0.005,5,5000,500,303872,0.548,0.033515,false,0,6ddf1e0-dirty
compile,1,151936,20,0.9,bfloat16,hot,n/a,160.933,160.827,161.298,160.999,0.224,5,719,71,303872,0.548,0.003406,false,0,6ddf1e0-dirty
graph_eager,1,151936,20,0.9,bfloat16,hot,n/a,81.366,81.307,81.395,81.362,0.041,5,1483,148,303872,0.548,0.006738,false,0,6ddf1e0-dirty
graph_compile,1,151936,20,0.9,bfloat16,hot,n/a,81.415,81.351,81.440,81.404,0.040,5,1498,149,303872,0.548,0.006734,false,0,6ddf1e0-dirty
hf_eager,32,151936,20,0.9,bfloat16,hot,n/a,2189.503,2180.120,2191.553,2187.580,5.445,5,55,10,9723904,17.543,0.008012,false,0,6ddf1e0-dirty
ref_eager_fullsort,32,151936,20,0.9,bfloat16,hot,n/a,1532.814,1532.134,1533.056,1532.686,0.416,5,78,10,9723904,17.543,0.011445,false,0,6ddf1e0-dirty
tight_eager,32,151936,20,0.9,bfloat16,hot,n/a,216.317,216.267,217.545,216.653,0.645,5,545,54,9723904,17.543,0.081097,false,0,6ddf1e0-dirty
flashinfer,32,151936,20,0.9,bfloat16,hot,n/a,174.559,171.757,174.662,173.810,1.486,5,708,70,9723904,17.543,0.100497,false,0,6ddf1e0-dirty
flashinfer_from_probs,32,151936,20,0.9,bfloat16,hot,n/a,102.797,102.792,102.836,102.810,0.022,5,1153,115,19447808,35.085,0.341307,false,0,6ddf1e0-dirty
fused_kernel,32,151936,20,0.9,bfloat16,hot,n/a,26.981,26.110,27.027,26.752,0.464,5,4724,472,9723904,17.543,0.650180,false,0,6ddf1e0-dirty
compile,32,151936,20,0.9,bfloat16,hot,n/a,216.651,216.483,217.710,216.871,0.612,5,540,54,9723904,17.543,0.080972,false,0,6ddf1e0-dirty
graph_eager,32,151936,20,0.9,bfloat16,hot,n/a,165.469,163.148,165.607,164.835,1.219,5,749,74,9723904,17.543,0.106018,false,0,6ddf1e0-dirty
graph_compile,32,151936,20,0.9,bfloat16,hot,n/a,165.601,165.153,165.702,165.515,0.270,5,726,72,9723904,17.543,0.105933,false,0,6ddf1e0-dirty
hf_eager,1,151936,20,0.95,bfloat16,hot,n/a,323.285,322.999,323.782,323.340,0.354,5,367,36,303872,0.548,0.001696,false,0,6ddf1e0-dirty
ref_eager_fullsort,1,151936,20,0.95,bfloat16,hot,n/a,138.916,138.458,139.013,138.770,0.280,5,838,83,303872,0.548,0.003946,false,0,6ddf1e0-dirty
tight_eager,1,151936,20,0.95,bfloat16,hot,n/a,133.831,133.182,134.786,133.919,0.700,5,864,86,303872,0.548,0.004096,false,0,6ddf1e0-dirty
flashinfer,1,151936,20,0.95,bfloat16,hot,n/a,83.990,83.527,84.035,83.842,0.246,5,1352,135,303872,0.548,0.006527,false,0,6ddf1e0-dirty
flashinfer_from_probs,1,151936,20,0.95,bfloat16,hot,n/a,73.219,73.016,73.539,73.237,0.232,5,1530,153,607744,1.096,0.014974,false,0,6ddf1e0-dirty
fused_kernel,1,151936,20,0.95,bfloat16,hot,n/a,16.362,16.358,16.368,16.362,0.004,5,5000,500,303872,0.548,0.033506,false,0,6ddf1e0-dirty
compile,1,151936,20,0.95,bfloat16,hot,n/a,160.849,160.705,161.206,160.915,0.236,5,716,71,303872,0.548,0.003408,false,0,6ddf1e0-dirty
graph_eager,1,151936,20,0.95,bfloat16,hot,n/a,81.414,81.294,81.426,81.385,0.066,5,1476,147,303872,0.548,0.006734,false,0,6ddf1e0-dirty
graph_compile,1,151936,20,0.95,bfloat16,hot,n/a,83.380,81.423,86.771,83.936,2.657,5,1399,139,303872,0.548,0.006575,false,0,6ddf1e0-dirty
hf_eager,32,151936,20,0.95,bfloat16,hot,n/a,2189.585,2179.782,2191.081,2187.298,5.457,5,55,10,9723904,17.543,0.008012,false,0,6ddf1e0-dirty
ref_eager_fullsort,32,151936,20,0.95,bfloat16,hot,n/a,1532.601,1532.370,1533.279,1532.705,0.426,5,78,10,9723904,17.543,0.011446,false,0,6ddf1e0-dirty
tight_eager,32,151936,20,0.95,bfloat16,hot,n/a,217.231,217.010,218.545,217.518,0.756,5,545,54,9723904,17.543,0.080756,false,0,6ddf1e0-dirty
flashinfer,32,151936,20,0.95,bfloat16,hot,n/a,174.300,171.315,174.493,173.521,1.595,5,710,71,9723904,17.543,0.100647,false,0,6ddf1e0-dirty
flashinfer_from_probs,32,151936,20,0.95,bfloat16,hot,n/a,101.997,101.930,102.036,101.988,0.046,5,1170,117,19447808,35.085,0.343983,false,0,6ddf1e0-dirty
fused_kernel,32,151936,20,0.95,bfloat16,hot,n/a,28.111,26.635,28.164,27.732,0.798,5,4743,474,9723904,17.543,0.624059,false,0,6ddf1e0-dirty
compile,32,151936,20,0.95,bfloat16,hot,n/a,217.070,216.793,218.211,217.266,0.696,5,537,53,9723904,17.543,0.080816,false,0,6ddf1e0-dirty
graph_eager,32,151936,20,0.95,bfloat16,hot,n/a,165.547,163.359,165.747,165.015,1.200,5,747,74,9723904,17.543,0.105968,false,0,6ddf1e0-dirty
